path,label_id,label_name,actor,sample_id,emotion_code,resolved_image_path,embedding_path,feature_dim
01-01-03-01-01-01-13_f000043.png,2,happy,13,01-01-03-01-01-01-13_f000043,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-13_f000043.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-13_f000043.npy,2048
01-01-03-01-01-01-13_f000064.png,2,happy,13,01-01-03-01-01-01-13_f000064,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-13_f000064.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-13_f000064.npy,2048
01-01-03-01-01-01-13_f000075.png,2,happy,13,01-01-03-01-01-01-13_f000075,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-13_f000075.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-13_f000075.npy,2048
01-01-03-01-01-01-14_f000012.png,2,happy,14,01-01-03-01-01-01-14_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-14_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-14_f000012.npy,2048
01-01-03-01-01-01-14_f000024.png,2,happy,14,01-01-03-01-01-01-14_f000024,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-14_f000024.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-14_f000024.npy,2048
01-01-03-01-01-01-14_f000049.png,2,happy,14,01-01-03-01-01-01-14_f000049,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-14_f000049.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-14_f000049.npy,2048
01-01-03-01-01-01-14_f000073.png,2,happy,14,01-01-03-01-01-01-14_f000073,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-14_f000073.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-14_f000073.npy,2048
01-01-03-01-01-01-14_f000086.png,2,happy,14,01-01-03-01-01-01-14_f000086,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-14_f000086.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-14_f000086.npy,2048
01-01-03-01-01-01-16_f000012.png,2,happy,16,01-01-03-01-01-01-16_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-16_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-16_f000012.npy,2048
01-01-03-01-01-01-16_f000024.png,2,happy,16,01-01-03-01-01-01-16_f000024,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-16_f000024.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-16_f000024.npy,2048
01-01-03-01-01-01-16_f000049.png,2,happy,16,01-01-03-01-01-01-16_f000049,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-16_f000049.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-16_f000049.npy,2048
01-01-03-01-01-01-16_f000073.png,2,happy,16,01-01-03-01-01-01-16_f000073,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-16_f000073.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-16_f000073.npy,2048
01-01-03-01-01-01-16_f000086.png,2,happy,16,01-01-03-01-01-01-16_f000086,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-16_f000086.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-16_f000086.npy,2048
01-01-03-01-01-01-17_f000011.png,2,happy,17,01-01-03-01-01-01-17_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-17_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-17_f000011.npy,2048
01-01-03-01-01-01-17_f000023.png,2,happy,17,01-01-03-01-01-01-17_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-17_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-17_f000023.npy,2048
01-01-03-01-01-01-17_f000046.png,2,happy,17,01-01-03-01-01-01-17_f000046,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-17_f000046.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-17_f000046.npy,2048
01-01-03-01-01-01-17_f000069.png,2,happy,17,01-01-03-01-01-01-17_f000069,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-17_f000069.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-17_f000069.npy,2048
01-01-03-01-01-01-17_f000080.png,2,happy,17,01-01-03-01-01-01-17_f000080,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-17_f000080.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-17_f000080.npy,2048
01-01-03-01-01-01-18_f000011.png,2,happy,18,01-01-03-01-01-01-18_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-18_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-18_f000011.npy,2048
01-01-03-01-01-01-18_f000022.png,2,happy,18,01-01-03-01-01-01-18_f000022,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-18_f000022.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-18_f000022.npy,2048
01-01-03-01-01-01-18_f000045.png,2,happy,18,01-01-03-01-01-01-18_f000045,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-18_f000045.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-18_f000045.npy,2048
01-01-03-01-01-01-18_f000067.png,2,happy,18,01-01-03-01-01-01-18_f000067,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-18_f000067.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-18_f000067.npy,2048
01-01-03-01-01-01-18_f000079.png,2,happy,18,01-01-03-01-01-01-18_f000079,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-18_f000079.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-18_f000079.npy,2048
01-01-03-01-01-01-19_f000012.png,2,happy,19,01-01-03-01-01-01-19_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-19_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-19_f000012.npy,2048
01-01-03-01-01-01-19_f000024.png,2,happy,19,01-01-03-01-01-01-19_f000024,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-19_f000024.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-19_f000024.npy,2048
01-01-03-01-01-01-19_f000048.png,2,happy,19,01-01-03-01-01-01-19_f000048,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-19_f000048.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-19_f000048.npy,2048
01-01-03-01-01-01-19_f000072.png,2,happy,19,01-01-03-01-01-01-19_f000072,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-19_f000072.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-19_f000072.npy,2048
01-01-03-01-01-01-19_f000084.png,2,happy,19,01-01-03-01-01-01-19_f000084,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-19_f000084.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-19_f000084.npy,2048
01-01-03-01-01-01-20_f000012.png,2,happy,20,01-01-03-01-01-01-20_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-20_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-20_f000012.npy,2048
01-01-03-01-01-01-20_f000023.png,2,happy,20,01-01-03-01-01-01-20_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-20_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-20_f000023.npy,2048
01-01-03-01-01-01-20_f000047.png,2,happy,20,01-01-03-01-01-01-20_f000047,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-20_f000047.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-20_f000047.npy,2048
01-01-03-01-01-01-20_f000070.png,2,happy,20,01-01-03-01-01-01-20_f000070,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-20_f000070.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-20_f000070.npy,2048
01-01-03-01-01-01-20_f000082.png,2,happy,20,01-01-03-01-01-01-20_f000082,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-20_f000082.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-20_f000082.npy,2048
01-01-03-01-01-01-21_f000013.png,2,happy,21,01-01-03-01-01-01-21_f000013,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-21_f000013.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-21_f000013.npy,2048
01-01-03-01-01-01-21_f000025.png,2,happy,21,01-01-03-01-01-01-21_f000025,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-21_f000025.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-21_f000025.npy,2048
01-01-03-01-01-01-21_f000051.png,2,happy,21,01-01-03-01-01-01-21_f000051,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-21_f000051.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-21_f000051.npy,2048
01-01-03-01-01-01-21_f000076.png,2,happy,21,01-01-03-01-01-01-21_f000076,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-21_f000076.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-21_f000076.npy,2048
01-01-03-01-01-01-21_f000089.png,2,happy,21,01-01-03-01-01-01-21_f000089,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-21_f000089.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-21_f000089.npy,2048
01-01-03-01-01-01-22_f000012.png,2,happy,22,01-01-03-01-01-01-22_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-22_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-22_f000012.npy,2048
01-01-03-01-01-01-22_f000023.png,2,happy,22,01-01-03-01-01-01-22_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-22_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-22_f000023.npy,2048
01-01-03-01-01-01-22_f000047.png,2,happy,22,01-01-03-01-01-01-22_f000047,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-22_f000047.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-22_f000047.npy,2048
01-01-03-01-01-01-22_f000070.png,2,happy,22,01-01-03-01-01-01-22_f000070,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-22_f000070.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-22_f000070.npy,2048
01-01-03-01-01-01-22_f000082.png,2,happy,22,01-01-03-01-01-01-22_f000082,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-22_f000082.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-22_f000082.npy,2048
01-01-03-01-01-01-23_f000011.png,2,happy,23,01-01-03-01-01-01-23_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-23_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-23_f000011.npy,2048
01-01-03-01-01-01-23_f000022.png,2,happy,23,01-01-03-01-01-01-23_f000022,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-23_f000022.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-23_f000022.npy,2048
01-01-03-01-01-01-23_f000044.png,2,happy,23,01-01-03-01-01-01-23_f000044,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-23_f000044.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-23_f000044.npy,2048
01-01-03-01-01-01-23_f000066.png,2,happy,23,01-01-03-01-01-01-23_f000066,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-23_f000066.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-23_f000066.npy,2048
01-01-03-01-01-01-23_f000077.png,2,happy,23,01-01-03-01-01-01-23_f000077,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-23_f000077.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-23_f000077.npy,2048
01-01-03-01-01-01-24_f000012.png,2,happy,24,01-01-03-01-01-01-24_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-24_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-24_f000012.npy,2048
01-01-03-01-01-01-24_f000024.png,2,happy,24,01-01-03-01-01-01-24_f000024,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-24_f000024.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-24_f000024.npy,2048
01-01-03-01-01-01-24_f000048.png,2,happy,24,01-01-03-01-01-01-24_f000048,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-24_f000048.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-24_f000048.npy,2048
01-01-03-01-01-01-24_f000071.png,2,happy,24,01-01-03-01-01-01-24_f000071,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-24_f000071.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-24_f000071.npy,2048
01-01-03-01-01-01-24_f000083.png,2,happy,24,01-01-03-01-01-01-24_f000083,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-01-24_f000083.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-01-24_f000083.npy,2048
01-01-03-01-01-02-01_f000011.png,2,happy,1,01-01-03-01-01-02-01_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-01_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-01_f000011.npy,2048
01-01-03-01-01-02-01_f000023.png,2,happy,1,01-01-03-01-01-02-01_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-01_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-01_f000023.npy,2048
01-01-03-01-01-02-01_f000046.png,2,happy,1,01-01-03-01-01-02-01_f000046,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-01_f000046.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-01_f000046.npy,2048
01-01-03-01-01-02-01_f000069.png,2,happy,1,01-01-03-01-01-02-01_f000069,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-01_f000069.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-01_f000069.npy,2048
01-01-03-01-01-02-01_f000080.png,2,happy,1,01-01-03-01-01-02-01_f000080,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-01_f000080.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-01_f000080.npy,2048
01-01-03-01-01-02-02_f000012.png,2,happy,2,01-01-03-01-01-02-02_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-02_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-02_f000012.npy,2048
01-01-03-01-01-02-02_f000024.png,2,happy,2,01-01-03-01-01-02-02_f000024,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-02_f000024.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-02_f000024.npy,2048
01-01-03-01-01-02-02_f000049.png,2,happy,2,01-01-03-01-01-02-02_f000049,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-02_f000049.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-02_f000049.npy,2048
01-01-03-01-01-02-02_f000073.png,2,happy,2,01-01-03-01-01-02-02_f000073,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-02_f000073.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-02_f000073.npy,2048
01-01-03-01-01-02-02_f000086.png,2,happy,2,01-01-03-01-01-02-02_f000086,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-02_f000086.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-02_f000086.npy,2048
01-01-03-01-01-02-03_f000012.png,2,happy,3,01-01-03-01-01-02-03_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-03_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-03_f000012.npy,2048
01-01-03-01-01-02-03_f000024.png,2,happy,3,01-01-03-01-01-02-03_f000024,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-03_f000024.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-03_f000024.npy,2048
01-01-03-01-01-02-03_f000048.png,2,happy,3,01-01-03-01-01-02-03_f000048,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-03_f000048.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-03_f000048.npy,2048
01-01-03-01-01-02-03_f000071.png,2,happy,3,01-01-03-01-01-02-03_f000071,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-03_f000071.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-03_f000071.npy,2048
01-01-03-01-01-02-03_f000083.png,2,happy,3,01-01-03-01-01-02-03_f000083,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-03_f000083.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-03_f000083.npy,2048
01-01-03-01-01-02-04_f000012.png,2,happy,4,01-01-03-01-01-02-04_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-04_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-04_f000012.npy,2048
01-01-03-01-01-02-04_f000023.png,2,happy,4,01-01-03-01-01-02-04_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-04_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-04_f000023.npy,2048
01-01-03-01-01-02-04_f000047.png,2,happy,4,01-01-03-01-01-02-04_f000047,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-04_f000047.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-04_f000047.npy,2048
01-01-03-01-01-02-04_f000070.png,2,happy,4,01-01-03-01-01-02-04_f000070,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-04_f000070.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-04_f000070.npy,2048
01-01-03-01-01-02-04_f000082.png,2,happy,4,01-01-03-01-01-02-04_f000082,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-04_f000082.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-04_f000082.npy,2048
01-01-03-01-01-02-05_f000011.png,2,happy,5,01-01-03-01-01-02-05_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-05_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-05_f000011.npy,2048
01-01-03-01-01-02-05_f000021.png,2,happy,5,01-01-03-01-01-02-05_f000021,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-05_f000021.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-05_f000021.npy,2048
01-01-03-01-01-02-05_f000043.png,2,happy,5,01-01-03-01-01-02-05_f000043,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-05_f000043.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-05_f000043.npy,2048
01-01-03-01-01-02-05_f000064.png,2,happy,5,01-01-03-01-01-02-05_f000064,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-05_f000064.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-05_f000064.npy,2048
01-01-03-01-01-02-05_f000075.png,2,happy,5,01-01-03-01-01-02-05_f000075,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-05_f000075.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-05_f000075.npy,2048
01-01-03-01-01-02-06_f000012.png,2,happy,6,01-01-03-01-01-02-06_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-06_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-06_f000012.npy,2048
01-01-03-01-01-02-06_f000024.png,2,happy,6,01-01-03-01-01-02-06_f000024,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-06_f000024.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-06_f000024.npy,2048
01-01-03-01-01-02-06_f000048.png,2,happy,6,01-01-03-01-01-02-06_f000048,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-06_f000048.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-06_f000048.npy,2048
01-01-03-01-01-02-06_f000071.png,2,happy,6,01-01-03-01-01-02-06_f000071,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-06_f000071.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-06_f000071.npy,2048
01-01-03-01-01-02-06_f000083.png,2,happy,6,01-01-03-01-01-02-06_f000083,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-06_f000083.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-06_f000083.npy,2048
01-01-03-01-01-02-07_f000011.png,2,happy,7,01-01-03-01-01-02-07_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-07_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-07_f000011.npy,2048
01-01-03-01-01-02-07_f000023.png,2,happy,7,01-01-03-01-01-02-07_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-07_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-07_f000023.npy,2048
01-01-03-01-01-02-07_f000046.png,2,happy,7,01-01-03-01-01-02-07_f000046,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-07_f000046.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-07_f000046.npy,2048
01-01-03-01-01-02-07_f000069.png,2,happy,7,01-01-03-01-01-02-07_f000069,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-07_f000069.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-07_f000069.npy,2048
01-01-03-01-01-02-07_f000080.png,2,happy,7,01-01-03-01-01-02-07_f000080,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-07_f000080.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-07_f000080.npy,2048
01-01-03-01-01-02-08_f000011.png,2,happy,8,01-01-03-01-01-02-08_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-08_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-08_f000011.npy,2048
01-01-03-01-01-02-08_f000023.png,2,happy,8,01-01-03-01-01-02-08_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-08_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-08_f000023.npy,2048
01-01-03-01-01-02-08_f000045.png,2,happy,8,01-01-03-01-01-02-08_f000045,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-08_f000045.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-08_f000045.npy,2048
01-01-03-01-01-02-08_f000068.png,2,happy,8,01-01-03-01-01-02-08_f000068,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-08_f000068.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-08_f000068.npy,2048
01-01-03-01-01-02-08_f000079.png,2,happy,8,01-01-03-01-01-02-08_f000079,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-08_f000079.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-08_f000079.npy,2048
01-01-03-01-01-02-09_f000012.png,2,happy,9,01-01-03-01-01-02-09_f000012,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-09_f000012.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-09_f000012.npy,2048
01-01-03-01-01-02-09_f000023.png,2,happy,9,01-01-03-01-01-02-09_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-09_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-09_f000023.npy,2048
01-01-03-01-01-02-09_f000047.png,2,happy,9,01-01-03-01-01-02-09_f000047,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-09_f000047.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-09_f000047.npy,2048
01-01-03-01-01-02-09_f000070.png,2,happy,9,01-01-03-01-01-02-09_f000070,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-09_f000070.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-09_f000070.npy,2048
01-01-03-01-01-02-09_f000082.png,2,happy,9,01-01-03-01-01-02-09_f000082,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-09_f000082.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-09_f000082.npy,2048
01-01-03-01-01-02-10_f000011.png,2,happy,10,01-01-03-01-01-02-10_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-10_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-10_f000011.npy,2048
01-01-03-01-01-02-10_f000023.png,2,happy,10,01-01-03-01-01-02-10_f000023,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-10_f000023.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-10_f000023.npy,2048
01-01-03-01-01-02-10_f000046.png,2,happy,10,01-01-03-01-01-02-10_f000046,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-10_f000046.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-10_f000046.npy,2048
01-01-03-01-01-02-10_f000069.png,2,happy,10,01-01-03-01-01-02-10_f000069,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-10_f000069.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-10_f000069.npy,2048
01-01-03-01-01-02-10_f000080.png,2,happy,10,01-01-03-01-01-02-10_f000080,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-10_f000080.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-10_f000080.npy,2048
01-01-03-01-01-02-11_f000011.png,2,happy,11,01-01-03-01-01-02-11_f000011,03,D:\Ravdess\ravdess_face_png\01-01-03-01-01-02-11_f000011.png,D:\Ravdess\fusion_pack_5f\embeddings\01-01-03-01-01-02-11_f000011.npy,2048
