av_key,split,actor_id,label_id,label_name,emotion_code,intensity_code,statement_code,repetition_code,audio_sample_id,audio_wav_path,audio_pred_id,audio_pred_name,audio_embedding_path,audio_embedding_dim,video_sample_id,video_path,video_pred_id,video_pred_name,video_sequence_path,video_sequence_num_frames,video_sequence_feature_dim,video_sequence_source,video_prediction_source,audio_prob_neutral,audio_prob_calm,audio_prob_happy,audio_prob_sad,audio_prob_angry,audio_prob_fearful,audio_prob_disgust,audio_prob_surprise,video_prob_neutral,video_prob_calm,video_prob_happy,video_prob_sad,video_prob_angry,video_prob_fearful,video_prob_disgust,video_prob_surprise
01-03-02-02-01-12,train,12,2,happy,03,02,02,01,03-01-03-02-02-01-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-01-12.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-01-12.npy,96,02-01-03-02-02-01-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-03-02-02-01-12.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-01-12.npy,5,2048,canonical_02,canonical_02,0.098201,0.098751,0.253062,0.125748,0.095564,0.082271,0.109283,0.13712,0.019681825861334802,0.013413674850016832,0.9212746977806091,0.00958511051721871,0.008398220781236887,0.009029991645365953,0.00984659930691123,0.008769891783595085
01-03-02-02-01-13,train,13,2,happy,03,02,02,01,03-01-03-02-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-01-13.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-01-13.npy,96,02-01-03-02-02-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-03-02-02-01-13.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-01-13.npy,5,2048,canonical_02,canonical_02,0.105351,0.098238,0.248603,0.101477,0.101493,0.10176,0.092794,0.150285,0.02209395207464695,0.007872234378010035,0.9011231660842896,0.009557342529296875,0.012069831043481827,0.012518035992980004,0.011787163652479648,0.022978305630385876
01-03-02-02-01-14,train,14,2,happy,03,02,02,01,03-01-03-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-01-14.npy,96,02-01-03-02-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-02-02-01-14.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-01-14.npy,5,2048,canonical_02,canonical_02,0.103774,0.089197,0.252146,0.140388,0.099372,0.108077,0.098487,0.108558,0.026408785581588747,0.02672729380428791,0.8739175915718078,0.010472274199128152,0.013529104553163052,0.01192040741443634,0.025628847256302833,0.011395698972046375
01-03-02-02-01-15,train,15,2,happy,03,02,02,01,03-01-03-02-02-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-01-15.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-01-15.npy,96,02-01-03-02-02-01-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-03-02-02-01-15.mp4,2,happy,/home/tonyhe/ravdess_avfusion/data/processed/video/backfill_actor15/sequence_embeddings_5f/train/02-01-03-02-02-01-15.npy,5,2048,backfill_actor15,backfill_actor15,0.090326,0.098268,0.231245,0.13914,0.119276,0.073663,0.128401,0.119681,0.03263283148407936,0.18175286054611206,0.5718715786933899,0.14113956689834595,0.01705530658364296,0.00918168667703867,0.03170355409383774,0.014662666246294975
01-03-02-02-01-16,train,16,2,happy,03,02,02,01,03-01-03-02-02-01-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-01-16.npy,96,02-01-03-02-02-01-16,data/raw/ravdess/video_speech/Video_Speech_Actor_16/Actor_16/02-01-03-02-02-01-16.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-01-16.npy,5,2048,canonical_02,canonical_02,0.098354,0.100056,0.260475,0.105527,0.084915,0.090862,0.127407,0.132404,0.021986559219658374,0.023484879266470672,0.8999218583106995,0.011483325436711312,0.01050521433353424,0.011534315533936024,0.011465206742286682,0.00961863324046135
01-03-02-02-02-01,train,1,2,happy,03,02,02,02,03-01-03-02-02-02-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-03-02-02-02-01.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-01.npy,96,02-01-03-02-02-02-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-03-02-02-02-01.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-01.npy,5,2048,canonical_02,canonical_02,0.092177,0.104095,0.252628,0.119121,0.105294,0.108395,0.092612,0.125678,0.01719575859606266,0.009574853349477053,0.9170441031455994,0.007661721762269735,0.009336191043257714,0.014784229919314384,0.010774530097842216,0.01362864039838314
01-03-02-02-02-02,train,2,2,happy,03,02,02,02,03-01-03-02-02-02-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-02-02-02.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-02.npy,96,02-01-03-02-02-02-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-03-02-02-02-02.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-02.npy,5,2048,canonical_02,canonical_02,0.089286,0.096593,0.276644,0.107108,0.089653,0.115399,0.114268,0.11105,0.023197323828935624,0.01294380109757185,0.9130658030509948,0.009401796851307154,0.008228794299066066,0.009839331079274417,0.012229147925972938,0.01109402123838663
01-03-02-02-02-03,train,3,2,happy,03,02,02,02,03-01-03-02-02-02-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-02-02-03.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-03.npy,96,02-01-03-02-02-02-03,data/raw/ravdess/video_speech/Video_Speech_Actor_03/Actor_03/02-01-03-02-02-02-03.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-03.npy,5,2048,canonical_02,canonical_02,0.106709,0.121441,0.268617,0.106022,0.0903,0.106664,0.086996,0.113251,0.02431064024567604,0.009946236666291953,0.9101449370384216,0.01067932341247797,0.011424356885254384,0.010990248806774617,0.012359412387013435,0.01014482993632555
01-03-02-02-02-04,train,4,2,happy,03,02,02,02,03-01-03-02-02-02-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-02-04.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-04.npy,96,02-01-03-02-02-02-04,data/raw/ravdess/video_speech/Video_Speech_Actor_04/Actor_04/02-01-03-02-02-02-04.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-04.npy,5,2048,canonical_02,canonical_02,0.078877,0.09361,0.231312,0.1339,0.073352,0.144756,0.131402,0.112791,0.020684316009283065,0.12337178084999323,0.8006312608718872,0.009541051089763641,0.009713116288185119,0.010265869926661253,0.01290307529270649,0.012889509461820126
01-03-02-02-02-05,train,5,2,happy,03,02,02,02,03-01-03-02-02-02-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-05.npy,96,02-01-03-02-02-02-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-03-02-02-02-05.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-05.npy,5,2048,canonical_02,canonical_02,0.115155,0.111155,0.261834,0.090179,0.114914,0.090565,0.105719,0.110479,0.027398233115673066,0.011756616085767746,0.8818376421928406,0.014366908743977547,0.017902907729148865,0.014056036807596683,0.013583308272063731,0.019098347797989846
01-03-02-02-02-06,train,6,2,happy,03,02,02,02,03-01-03-02-02-02-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-02-02-02-06.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-06.npy,96,02-01-03-02-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-02-02-02-06.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-06.npy,5,2048,canonical_02,canonical_02,0.099084,0.118622,0.24231,0.128203,0.10511,0.12998,0.097209,0.07948,0.024466784298419954,0.016549282893538474,0.8965950608253479,0.01177479662001133,0.012404264137148856,0.013556943275034428,0.011659464053809642,0.012993432767689227
01-03-02-02-02-07,train,7,2,happy,03,02,02,02,03-01-03-02-02-02-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-02-02-07.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-07.npy,96,02-01-03-02-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-03-02-02-02-07.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-07.npy,5,2048,canonical_02,canonical_02,0.078723,0.100751,0.252755,0.125915,0.074715,0.129354,0.12414,0.113647,0.01889939233660698,0.00966668576002121,0.9228025197982788,0.010395231284201145,0.008551665861159564,0.00897027887403965,0.010890066251158714,0.009824149776250124
01-03-02-02-02-08,train,8,2,happy,03,02,02,02,03-01-03-02-02-02-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-02-02-02-08.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-08.npy,96,02-01-03-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-02-02-02-08.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-08.npy,5,2048,canonical_02,canonical_02,0.08665,0.119643,0.218449,0.145856,0.060805,0.125126,0.128029,0.115442,0.023012078925967218,0.010891450941562653,0.9108708381652832,0.0093455258756876,0.012075228244066238,0.010854159668087959,0.011053976975381375,0.01189677808433771
01-03-02-02-02-09,train,9,2,happy,03,02,02,02,03-01-03-02-02-02-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-02-02-09.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-09.npy,96,02-01-03-02-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-02-02-09.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-09.npy,5,2048,canonical_02,canonical_02,0.107406,0.153129,0.255087,0.108937,0.093197,0.10614,0.095318,0.080786,0.019779909402132034,0.013016951270401478,0.9102090716361999,0.010436432063579559,0.01086758989840746,0.010684190317988396,0.013074598461389541,0.011931312456727027
01-03-02-02-02-10,train,10,2,happy,03,02,02,02,03-01-03-02-02-02-10,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-02-02-10.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-10.npy,96,02-01-03-02-02-02-10,data/raw/ravdess/video_speech/Video_Speech_Actor_10/Actor_10/02-01-03-02-02-02-10.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-10.npy,5,2048,canonical_02,canonical_02,0.110865,0.126244,0.222828,0.167408,0.083365,0.124871,0.076411,0.088008,0.02281816117465496,0.008794676419347525,0.9072849750518799,0.01153261326253414,0.010868574306368829,0.012486448884010315,0.012668029591441154,0.013546549715101719
01-03-02-02-02-11,train,11,2,happy,03,02,02,02,03-01-03-02-02-02-11,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-02-11.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-11.npy,96,02-01-03-02-02-02-11,data/raw/ravdess/video_speech/Video_Speech_Actor_11/Actor_11/02-01-03-02-02-02-11.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-11.npy,5,2048,canonical_02,canonical_02,0.102945,0.117314,0.241887,0.098209,0.097048,0.087754,0.09823,0.156613,0.02134139947593212,0.008662815112620592,0.9113642334938049,0.011383082158863545,0.009012279193848371,0.009796367399394513,0.012901212461292744,0.015538581274449825
01-03-02-02-02-12,train,12,2,happy,03,02,02,02,03-01-03-02-02-02-12,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-02-12.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-12.npy,96,02-01-03-02-02-02-12,data/raw/ravdess/video_speech/Video_Speech_Actor_12/Actor_12/02-01-03-02-02-02-12.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-12.npy,5,2048,canonical_02,canonical_02,0.099099,0.126615,0.253108,0.137912,0.096851,0.095552,0.106017,0.084845,0.03055931031703949,0.011517194099724293,0.8950393676757813,0.012557388748973608,0.011308578215539456,0.012504921853542328,0.011605837102979421,0.01490742526948452
01-03-02-02-02-13,train,13,2,happy,03,02,02,02,03-01-03-02-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-02-13.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-13.npy,96,02-01-03-02-02-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-03-02-02-02-13.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-13.npy,5,2048,canonical_02,canonical_02,0.103264,0.086886,0.246452,0.109132,0.090204,0.098428,0.111259,0.154375,0.023207517713308333,0.008434893283993005,0.8478557705879212,0.009185328241437673,0.012606895714998245,0.012892377562820911,0.01173182725906372,0.0740853875875473
01-03-02-02-02-14,train,14,2,happy,03,02,02,02,03-01-03-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-14.npy,96,02-01-03-02-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-02-02-02-14.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-14.npy,5,2048,canonical_02,canonical_02,0.110276,0.096194,0.242702,0.117835,0.085698,0.125847,0.097112,0.124337,0.022098394483327864,0.016164372116327284,0.8996668696403504,0.009688880108296872,0.009846626780927181,0.00916223106905818,0.01533320862799883,0.018039476685225965
01-03-02-02-02-15,train,15,2,happy,03,02,02,02,03-01-03-02-02-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-15.npy,96,02-01-03-02-02-02-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-03-02-02-02-15.mp4,2,happy,/home/tonyhe/ravdess_avfusion/data/processed/video/backfill_actor15/sequence_embeddings_5f/train/02-01-03-02-02-02-15.npy,5,2048,backfill_actor15,backfill_actor15,0.104056,0.097253,0.238145,0.101289,0.096106,0.093414,0.104032,0.165706,0.053891949355602264,0.023044053465127945,0.7263162732124329,0.07389217615127563,0.02283596619963646,0.02207290567457676,0.022509878501296043,0.055436812341213226
01-03-02-02-02-16,train,16,2,happy,03,02,02,02,03-01-03-02-02-02-16,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-02-16.wav,2,happy,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-03-02-02-02-16.npy,96,02-01-03-02-02-02-16,data/raw/ravdess/video_speech/Video_Speech_Actor_16/Actor_16/02-01-03-02-02-02-16.mp4,2,happy,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-16.npy,5,2048,canonical_02,canonical_02,0.118749,0.109983,0.260299,0.114289,0.114934,0.089067,0.101244,0.091434,0.017492956295609475,0.01242581633850932,0.9220826029777527,0.008812977466732264,0.008703624177724124,0.009224944002926349,0.011448671948164702,0.009808418061584234
01-04-01-01-01-01,train,1,3,sad,04,01,01,01,03-01-04-01-01-01-01,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-01-01-01.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-01.npy,96,02-01-04-01-01-01-01,data/raw/ravdess/video_speech/Video_Speech_Actor_01/Actor_01/02-01-04-01-01-01-01.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-01.npy,5,2048,canonical_02,canonical_02,0.135401,0.100578,0.10921,0.262645,0.087315,0.099622,0.091312,0.113917,0.01831161081790924,0.014119436126202345,0.010685048718005418,0.8069466531276703,0.025120252184569834,0.009154695738106965,0.01673632338643074,0.09892597123980522
01-04-01-01-01-02,train,2,3,sad,04,01,01,01,03-01-04-01-01-01-02,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-01-01-02.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-02.npy,96,02-01-04-01-01-01-02,data/raw/ravdess/video_speech/Video_Speech_Actor_02/Actor_02/02-01-04-01-01-01-02.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-02.npy,5,2048,canonical_02,canonical_02,0.148554,0.104445,0.09228,0.219224,0.094973,0.098313,0.123596,0.118614,0.028021840006113054,0.010035953484475613,0.012753050588071347,0.9075642824172974,0.01191487703472376,0.008022456336766482,0.010872985236346722,0.010814575850963593
01-04-01-01-01-03,train,3,3,sad,04,01,01,01,03-01-04-01-01-01-03,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-01-03.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-03.npy,96,02-01-04-01-01-01-03,data/raw/ravdess/video_speech/Video_Speech_Actor_03/Actor_03/02-01-04-01-01-01-03.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-03.npy,5,2048,canonical_02,canonical_02,0.13494,0.08971,0.128879,0.259027,0.087717,0.083342,0.107256,0.109129,0.018707260489463806,0.011496820673346519,0.009341456089168787,0.9151327610015869,0.010448538698256016,0.008157923351973295,0.012611797824501992,0.014103407599031925
01-04-01-01-01-04,train,4,3,sad,04,01,01,01,03-01-04-01-01-01-04,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-04.npy,96,02-01-04-01-01-01-04,data/raw/ravdess/video_speech/Video_Speech_Actor_04/Actor_04/02-01-04-01-01-01-04.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-04.npy,5,2048,canonical_02,canonical_02,0.14471,0.090439,0.093651,0.229454,0.088587,0.074632,0.128487,0.15004,0.016772122494876383,0.005257131485268474,0.00672869747504592,0.9411678791046143,0.008193029370158911,0.004852459253743291,0.007418708503246307,0.009609989542514085
01-04-01-01-01-05,train,5,3,sad,04,01,01,01,03-01-04-01-01-01-05,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-05.npy,96,02-01-04-01-01-01-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-04-01-01-01-05.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-05.npy,5,2048,canonical_02,canonical_02,0.162037,0.152111,0.083031,0.20591,0.071515,0.110933,0.109919,0.104543,0.021706036105751992,0.010945752263069153,0.012005358375608921,0.9075237870216369,0.009788492880761623,0.009303654637187719,0.015391796454787254,0.013335092179477214
01-04-01-01-01-06,train,6,3,sad,04,01,01,01,03-01-04-01-01-01-06,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-06.npy,96,02-01-04-01-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-01-01-01-06.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-06.npy,5,2048,canonical_02,canonical_02,0.142342,0.116367,0.108395,0.230902,0.0936,0.131828,0.079921,0.096644,0.02842257618904114,0.008961716201156378,0.011520147696137429,0.9126484751701355,0.0075311786495149136,0.009947081841528416,0.011085387971252202,0.00988345518708229
01-04-01-01-01-07,train,7,3,sad,04,01,01,01,03-01-04-01-01-01-07,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-07.npy,96,02-01-04-01-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-01-01-01-07.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-07.npy,5,2048,canonical_02,canonical_02,0.142021,0.127175,0.125152,0.243094,0.085237,0.107667,0.082756,0.086898,0.020756927877664567,0.013700323738157749,0.014240840449929237,0.9004398584365845,0.009664634894579648,0.011517798248678445,0.01770322844386101,0.011976413428783417
01-04-01-01-01-08,train,8,3,sad,04,01,01,01,03-01-04-01-01-01-08,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-01-01-08.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-08.npy,96,02-01-04-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-01-01-01-08.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-08.npy,5,2048,canonical_02,canonical_02,0.132059,0.104874,0.089403,0.239039,0.09005,0.089631,0.144039,0.110905,0.013788333721458912,0.00786500284448266,0.00664107408374548,0.9386761784553528,0.008874993678182364,0.0059552183374762535,0.006958951149135828,0.011240268684923648
01-04-01-01-01-09,train,9,3,sad,04,01,01,01,03-01-04-01-01-01-09,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-01-09.wav,3,sad,/home/tonyhe/ravdess_avfusion/external/audio_ser_speechbrain/speechbrain-develop-main/outputs/embeddings_ECAPA/train/03-01-04-01-01-01-09.npy,96,02-01-04-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-01-01-09.mp4,3,sad,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-09.npy,5,2048,canonical_02,canonical_02,0.158926,0.083216,0.098393,0.247612,0.089594,0.099127,0.11595,0.107182,0.022899601981043814,0.008968907967209816,0.009498128201812506,0.9091187238693237,0.011006773822009564,0.010590009763836861,0.013226267509162426,0.01469157300889492
