av_key,sample_id,stem,video_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,sequence_video_id,sequence_video_id_source,sequence_path,sequence_num_frames,sequence_feature_dim,prediction_video_id,prediction_video_id_source,prediction_frame_count,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,has_sequence,has_prediction,late_fusion_ready,artifact_status
2_51,video_2_01,video_2_01,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_01.mp4,2,train,05,4,angry,01,01,01,video_2_01,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_01.npy,5,2048,video_2_01,custom_inference,5,0,neutral,0.30888399481773376,0.24818916618824005,0.06463874876499176,0.045507125556468964,0.17738638818264008,0.016321521252393723,0.042828042060136795,0.09624500572681427,1,1,1,complete
2_52,video_2_02,video_2_02,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_02.mp4,2,train,08,7,surprise,01,01,01,video_2_02,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_02.npy,5,2048,video_2_02,custom_inference,5,4,angry,0.22494371235370636,0.2552885413169861,0.0623248927295208,0.037508897483348846,0.26872390508651733,0.0156623013317585,0.045004673302173615,0.09054312855005264,1,1,1,complete
2_53,video_2_03,video_2_03,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_03.mp4,2,train,01,0,neutral,01,01,01,video_2_03,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_03.npy,5,2048,video_2_03,custom_inference,5,4,angry,0.1966126710176468,0.19780565798282623,0.06648416072130203,0.03903933987021446,0.3578290343284607,0.0143388407304883,0.038822371512651443,0.08906792104244232,1,1,1,complete
2_54,video_2_04,video_2_04,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_04.mp4,2,train,05,4,angry,01,01,01,video_2_04,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_04.npy,5,2048,video_2_04,custom_inference,5,0,neutral,0.2829377055168152,0.24277985095977783,0.06186556816101074,0.03829977661371231,0.21318814158439636,0.013609593734145164,0.03570147231221199,0.11161794513463974,1,1,1,complete
2_55,video_2_05,video_2_05,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_05.mp4,2,train,03,2,happy,01,01,01,video_2_05,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_05.npy,5,2048,video_2_05,custom_inference,5,1,calm,0.27065104246139526,0.29975825548171997,0.054989177733659744,0.0570797398686409,0.14808568358421326,0.015360015444457531,0.05349647253751755,0.1005796566605568,1,1,1,complete
2_56,video_2_06,video_2_06,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_06.mp4,2,train,03,2,happy,01,01,01,video_2_06,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_06.npy,5,2048,video_2_06,custom_inference,5,1,calm,0.26006636023521423,0.3192579746246338,0.05266314744949341,0.047261860221624374,0.1807655245065689,0.01666782982647419,0.04614930599927902,0.07716794312000275,1,1,1,complete
2_57,video_2_07,video_2_07,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_07.mp4,2,train,03,2,happy,01,01,01,video_2_07,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_07.npy,5,2048,video_2_07,custom_inference,5,4,angry,0.1722133457660675,0.28529614210128784,0.05062863975763321,0.04852025583386421,0.3190911114215851,0.014512566849589348,0.04703038930892944,0.06270754337310791,1,1,1,complete
2_58,video_2_08,video_2_08,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_08.mp4,2,train,07,6,disgust,01,01,01,video_2_08,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_08.npy,5,2048,video_2_08,custom_inference,5,0,neutral,0.4549683928489685,0.21069760620594025,0.05167265981435776,0.04326275736093521,0.12349037826061249,0.013581633567810059,0.04299117997288704,0.059335410594940186,1,1,1,complete
2_59,video_2_09,video_2_09,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_09.mp4,2,train,05,4,angry,01,01,01,video_2_09,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_09.npy,5,2048,video_2_09,custom_inference,5,0,neutral,0.2981846332550049,0.19319847226142883,0.06590823829174042,0.0419110432267189,0.26866939663887024,0.0167540255934,0.04129433631896973,0.07407989352941513,1,1,1,complete
2_60,video_2_10,video_2_10,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_10.mp4,2,train,04,3,sad,01,01,01,video_2_10,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_10.npy,5,2048,video_2_10,custom_inference,5,0,neutral,0.35817426443099976,0.28376075625419617,0.04228965565562248,0.039866115897893906,0.17111793160438538,0.011509524658322334,0.02926352061331272,0.06401822715997696,1,1,1,complete
2_61,video_2_11,video_2_11,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_11.mp4,2,train,01,0,neutral,01,01,01,video_2_11,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_11.npy,5,2048,video_2_11,custom_inference,5,0,neutral,0.4742935299873352,0.1593570113182068,0.0522010438144207,0.057041145861148834,0.1270754486322403,0.014361964538693428,0.04113566875457764,0.07453421503305435,1,1,1,complete
2_62,video_2_12,video_2_12,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_12.mp4,2,train,04,3,sad,01,01,01,video_2_12,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_12.npy,5,2048,video_2_12,custom_inference,5,1,calm,0.2794615626335144,0.3408973217010498,0.05583678558468819,0.03781117871403694,0.18926343321800232,0.01371817011386156,0.039185989648103714,0.04382551833987236,1,1,1,complete
2_63,video_2_13,video_2_13,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_13.mp4,2,train,05,4,angry,01,01,01,video_2_13,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_13.npy,5,2048,video_2_13,custom_inference,5,1,calm,0.3032539486885071,0.3630914092063904,0.04220237582921982,0.05123061686754227,0.12052072584629059,0.013165513053536415,0.04771978408098221,0.0588156059384346,1,1,1,complete
2_64,video_2_14,video_2_14,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_14.mp4,2,train,02,1,calm,01,01,01,video_2_14,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_14.npy,5,2048,video_2_14,custom_inference,5,0,neutral,0.41306009888648987,0.24235348403453827,0.05933719873428345,0.04439522698521614,0.12581321597099304,0.013796594925224781,0.04469037055969238,0.056553833186626434,1,1,1,complete
2_65,video_2_15,video_2_15,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_15.mp4,2,train,04,3,sad,01,01,01,video_2_15,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_15.npy,5,2048,video_2_15,custom_inference,5,0,neutral,0.38125425577163696,0.2453685998916626,0.058124322444200516,0.04689081385731697,0.1703052669763565,0.013079439289867878,0.03824525326490402,0.04673207178711891,1,1,1,complete
2_66,video_2_16,video_2_16,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_16.mp4,2,train,02,1,calm,01,01,01,video_2_16,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_16.npy,5,2048,video_2_16,custom_inference,5,0,neutral,0.39691072702407837,0.2558373510837555,0.048294954001903534,0.04573851078748703,0.13129016757011414,0.013995064422488213,0.0413886234164238,0.06654462963342667,1,1,1,complete
2_67,video_2_17,video_2_17,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_17.mp4,2,train,03,2,happy,01,01,01,video_2_17,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_17.npy,5,2048,video_2_17,custom_inference,5,1,calm,0.2667950689792633,0.31399843096733093,0.05368031933903694,0.05439234524965286,0.17383958399295807,0.015259328298270702,0.05167921632528305,0.07035572826862335,1,1,1,complete
2_68,video_2_18,video_2_18,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_18.mp4,2,train,05,4,angry,01,01,01,video_2_18,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_18.npy,5,2048,video_2_18,custom_inference,5,1,calm,0.24420030415058136,0.31827589869499207,0.06705304235219955,0.056925125420093536,0.17691490054130554,0.015910957008600235,0.05774710327386856,0.06297267973423004,1,1,1,complete
2_69,video_2_19,video_2_19,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_19.mp4,2,train,01,0,neutral,01,01,01,video_2_19,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_19.npy,5,2048,video_2_19,custom_inference,5,0,neutral,0.49690526723861694,0.14178240299224854,0.04837071895599365,0.03918404504656792,0.17338556051254272,0.012346455827355385,0.03386138007044792,0.054164160043001175,1,1,1,complete
2_70,video_2_20,video_2_20,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_20.mp4,2,train,01,0,neutral,01,01,01,video_2_20,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_20.npy,5,2048,video_2_20,custom_inference,5,0,neutral,0.419426292181015,0.2868644595146179,0.04580593854188919,0.041511766612529755,0.09699124842882156,0.015407361090183258,0.03595339506864548,0.05803955718874931,1,1,1,complete
2_71,video_2_21,video_2_21,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_21.mp4,2,train,01,0,neutral,01,01,01,video_2_21,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_21.npy,5,2048,video_2_21,custom_inference,5,1,calm,0.33324143290519714,0.3343239426612854,0.042117640376091,0.04575693607330322,0.11735085397958755,0.013806954026222229,0.04395493492484093,0.06944726407527924,1,1,1,complete
2_72,video_2_22,video_2_22,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_22.mp4,2,train,01,0,neutral,01,01,01,video_2_22,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_22.npy,5,2048,video_2_22,custom_inference,5,0,neutral,0.5246283411979675,0.16449317336082458,0.043486107140779495,0.04610266163945198,0.11971388012170792,0.01307637244462967,0.043101076036691666,0.04539845511317253,1,1,1,complete
2_73,video_2_23,video_2_23,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_23.mp4,2,train,05,4,angry,01,01,01,video_2_23,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_23.npy,5,2048,video_2_23,custom_inference,5,0,neutral,0.4552132189273834,0.26269465684890747,0.039097972214221954,0.035945724695920944,0.11506755650043488,0.012158570811152458,0.038761600852012634,0.041060738265514374,1,1,1,complete
2_74,video_2_24,video_2_24,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_24.mp4,2,train,01,0,neutral,01,01,01,video_2_24,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_24.npy,5,2048,video_2_24,custom_inference,5,0,neutral,0.3584670126438141,0.21540936827659607,0.061757881194353104,0.043976426124572754,0.181245356798172,0.015214590355753899,0.04751979187130928,0.07640954107046127,1,1,1,complete
2_75,video_2_25,video_2_25,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_25.mp4,2,train,02,1,calm,01,01,01,video_2_25,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_25.npy,5,2048,video_2_25,custom_inference,5,0,neutral,0.43261629343032837,0.2551397383213043,0.05192507430911064,0.03740643337368965,0.11064541339874268,0.013215264305472374,0.038446005433797836,0.06060575321316719,1,1,1,complete
2_76,video_2_26,video_2_26,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_26.mp4,2,train,05,4,angry,01,01,01,video_2_26,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_26.npy,5,2048,video_2_26,custom_inference,5,0,neutral,0.35994791984558105,0.3096074163913727,0.05143390968441963,0.0487842820584774,0.12432211637496948,0.013521830551326275,0.04239612817764282,0.04998638108372688,1,1,1,complete
2_77,video_2_27,video_2_27,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_27.mp4,2,train,03,2,happy,01,01,01,video_2_27,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_27.npy,5,2048,video_2_27,custom_inference,5,0,neutral,0.4246290326118469,0.212997704744339,0.060934506356716156,0.06008225679397583,0.11569136381149292,0.012504622340202332,0.046369075775146484,0.06679143756628036,1,1,1,complete
2_78,video_2_28,video_2_28,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_28.mp4,2,train,01,0,neutral,01,01,01,video_2_28,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_28.npy,5,2048,video_2_28,custom_inference,5,0,neutral,0.3970683515071869,0.2970224618911743,0.04558395594358444,0.04714460298418999,0.10096190869808197,0.01298793125897646,0.04454066976904869,0.05469014123082161,1,1,1,complete
2_79,video_2_29,video_2_29,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_29.mp4,2,train,01,0,neutral,01,01,01,video_2_29,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_29.npy,5,2048,video_2_29,custom_inference,5,0,neutral,0.32590481638908386,0.2942854166030884,0.04973524063825607,0.04727800190448761,0.19693675637245178,0.0127464784309268,0.03603505715727806,0.037078194320201874,1,1,1,complete
2_80,video_2_30,video_2_30,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_30.mp4,2,train,01,0,neutral,01,01,01,video_2_30,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_30.npy,5,2048,video_2_30,custom_inference,5,0,neutral,0.4339429438114166,0.24888572096824646,0.044098641723394394,0.040328312665224075,0.13455471396446228,0.013126748614013195,0.039332062005996704,0.0457308366894722,1,1,1,complete
2_81,video_2_31,video_2_31,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_31.mp4,2,train,03,2,happy,01,01,01,video_2_31,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_31.npy,5,2048,video_2_31,custom_inference,5,0,neutral,0.44859975576400757,0.2522750794887543,0.046955715864896774,0.05814391374588013,0.09815360605716705,0.011810420081019402,0.04389055818319321,0.040171001106500626,1,1,1,complete
2_82,video_2_32,video_2_32,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_32.mp4,2,train,01,0,neutral,01,01,01,video_2_32,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_32.npy,5,2048,video_2_32,custom_inference,5,0,neutral,0.4200163781642914,0.1972777098417282,0.06077823042869568,0.05321230739355087,0.1646655797958374,0.012264887802302837,0.04131358116865158,0.050471313297748566,1,1,1,complete
2_83,video_2_33,video_2_33,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_33.mp4,2,train,03,2,happy,01,01,01,video_2_33,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_33.npy,5,2048,video_2_33,custom_inference,5,0,neutral,0.4342119097709656,0.23645541071891785,0.0568636879324913,0.05116069316864014,0.11350669711828232,0.01358217466622591,0.040866073220968246,0.05335338041186333,1,1,1,complete
2_84,video_2_34,video_2_34,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_34.mp4,2,train,05,4,angry,01,01,01,video_2_34,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_34.npy,5,2048,video_2_34,custom_inference,5,0,neutral,0.363155335187912,0.2701624035835266,0.05231471732258797,0.04839611425995827,0.1356246918439865,0.014773285016417503,0.042928390204906464,0.07264513522386551,1,1,1,complete
2_85,video_2_35,video_2_35,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_35.mp4,2,train,03,2,happy,01,01,01,video_2_35,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_35.npy,5,2048,video_2_35,custom_inference,5,0,neutral,0.34937775135040283,0.30734461545944214,0.043337382376194,0.05981261283159256,0.12055504322052002,0.012261893600225449,0.04850643873214722,0.05880432203412056,1,1,1,complete
2_86,video_2_36,video_2_36,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_36.mp4,2,train,01,0,neutral,01,01,01,video_2_36,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_36.npy,5,2048,video_2_36,custom_inference,5,1,calm,0.27387672662734985,0.33837223052978516,0.06451448798179626,0.06858812272548676,0.10787413269281387,0.015612371265888214,0.058065563440322876,0.07309633493423462,1,1,1,complete
2_87,video_2_37,video_2_37,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_37.mp4,2,train,05,4,angry,01,01,01,video_2_37,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_37.npy,5,2048,video_2_37,custom_inference,5,0,neutral,0.3225443363189697,0.2893287241458893,0.05432162433862686,0.056756049394607544,0.15845027565956116,0.014605984091758728,0.044611211866140366,0.05938178300857544,1,1,1,complete
2_88,video_2_38,video_2_38,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_38.mp4,2,train,01,0,neutral,01,01,01,video_2_38,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_38.npy,5,2048,video_2_38,custom_inference,5,1,calm,0.2718272805213928,0.358614444732666,0.04877837374806404,0.05525408312678337,0.146202951669693,0.016695640981197357,0.04806757718324661,0.054559700191020966,1,1,1,complete
2_89,video_2_39,video_2_39,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_39.mp4,2,train,05,4,angry,01,01,01,video_2_39,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_39.npy,5,2048,video_2_39,custom_inference,5,0,neutral,0.4771645665168762,0.20164862275123596,0.04521964117884636,0.04070767015218735,0.13755115866661072,0.013256910257041454,0.0341867096722126,0.050264716148376465,1,1,1,complete
2_90,video_2_40,video_2_40,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_40.mp4,2,train,01,0,neutral,01,01,01,video_2_40,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_40.npy,5,2048,video_2_40,custom_inference,5,0,neutral,0.3584569990634918,0.2199520617723465,0.04918444901704788,0.03731522336602211,0.2300489842891693,0.014012117870151997,0.03592812269926071,0.05510207265615463,1,1,1,complete
2_91,video_2_41,video_2_41,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_41.mp4,2,train,03,2,happy,01,01,01,video_2_41,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_41.npy,5,2048,video_2_41,custom_inference,5,0,neutral,0.29528823494911194,0.2771151661872864,0.05159284546971321,0.04539943486452103,0.21975179016590118,0.013494846411049366,0.04072831943631172,0.05662941187620163,1,1,1,complete
2_92,video_2_42,video_2_42,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_42.mp4,2,train,05,4,angry,01,01,01,video_2_42,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_42.npy,5,2048,video_2_42,custom_inference,5,0,neutral,0.5068655014038086,0.1805339753627777,0.04040508717298508,0.034434009343385696,0.14444178342819214,0.012371277436614037,0.034560490399599075,0.04638783261179924,1,1,1,complete
2_93,video_2_43,video_2_43,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_43.mp4,2,train,05,4,angry,01,01,01,video_2_43,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_43.npy,5,2048,video_2_43,custom_inference,5,0,neutral,0.5398524403572083,0.21470952033996582,0.03927919641137123,0.03197777643799782,0.08203228563070297,0.01225875224918127,0.036902379244565964,0.04298761487007141,1,1,1,complete
2_94,video_2_44,video_2_44,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_44.mp4,2,train,03,2,happy,01,01,01,video_2_44,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_44.npy,5,2048,video_2_44,custom_inference,5,0,neutral,0.43256083130836487,0.17904159426689148,0.05006910488009453,0.03849805146455765,0.20148353278636932,0.016004344448447227,0.03565377742052078,0.04668871685862541,1,1,1,complete
2_95,video_2_45,video_2_45,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_45.mp4,2,train,01,0,neutral,01,01,01,video_2_45,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_45.npy,5,2048,video_2_45,custom_inference,5,0,neutral,0.4743863642215729,0.20023927092552185,0.04149361699819565,0.0438309907913208,0.14662474393844604,0.013955359347164631,0.03946546092629433,0.04000421613454819,1,1,1,complete
2_96,video_2_46,video_2_46,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_46.mp4,2,train,03,2,happy,01,01,01,video_2_46,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_46.npy,5,2048,video_2_46,custom_inference,5,0,neutral,0.4320480227470398,0.17626824975013733,0.05541156604886055,0.03946997970342636,0.19181165099143982,0.016581770032644272,0.042394302785396576,0.046014416962862015,1,1,1,complete
2_97,video_2_47,video_2_47,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_47.mp4,2,train,01,0,neutral,01,01,01,video_2_47,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_47.npy,5,2048,video_2_47,custom_inference,5,0,neutral,0.5051931142807007,0.17034728825092316,0.04269348084926605,0.034712545573711395,0.1454419195652008,0.013137432746589184,0.03706910088658333,0.05140514299273491,1,1,1,complete
2_98,video_2_48,video_2_48,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_48.mp4,2,train,03,2,happy,01,01,01,video_2_48,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_48.npy,5,2048,video_2_48,custom_inference,5,0,neutral,0.42022594809532166,0.16872291266918182,0.05139549821615219,0.0394563153386116,0.22636651992797852,0.01577981933951378,0.04170338809490204,0.03634960204362869,1,1,1,complete
2_99,video_2_49,video_2_49,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_49.mp4,2,train,01,0,neutral,01,01,01,video_2_49,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_49.npy,5,2048,video_2_49,custom_inference,5,0,neutral,0.49307623505592346,0.23346662521362305,0.04765266925096512,0.036552269011735916,0.09015359729528427,0.01057007722556591,0.03719248250126839,0.051336098462343216,1,1,1,complete
2_100,video_2_50,video_2_50,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_50.mp4,2,train,03,2,happy,01,01,01,video_2_50,custom_inference,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_50.npy,5,2048,video_2_50,custom_inference,5,0,neutral,0.43447819352149963,0.23559406399726868,0.04831300303339958,0.06231926009058952,0.1089385524392128,0.0149155855178833,0.044995732605457306,0.050445664674043655,1,1,1,complete
