av_key,sample_id,stem,video_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,sequence_video_id,sequence_video_id_source,sequence_path,sequence_num_frames,sequence_feature_dim,prediction_video_id,prediction_video_id_source,prediction_frame_count,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,has_sequence,has_prediction,late_fusion_ready,artifact_status
01-08-01-01-01-05,02-01-08-01-01-01-05,02-01-08-01-01-01-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-08-01-01-01-05.mp4,5,train,08,7,surprise,01,01,01,02-01-08-01-01-01-05,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-01-01-05.npy,5,2048,02-01-08-01-01-01-05,canonical_02,5,7,surprise,0.015442619659006595,0.0069470562972128395,0.006753761973232031,0.009637459833174943,0.010044530034065247,0.0083281553350389,0.007760204374790192,0.9350862622261047,1,1,1,complete
01-08-01-01-02-05,02-01-08-01-01-02-05,02-01-08-01-01-02-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-08-01-01-02-05.mp4,5,train,08,7,surprise,01,01,02,02-01-08-01-01-02-05,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-01-02-05.npy,5,2048,02-01-08-01-01-02-05,canonical_02,5,7,surprise,0.01854453645646572,0.008923471346497536,0.008528423495590687,0.01396883837878704,0.013213610649108887,0.009895615093410016,0.012167766876518726,0.9147577404975891,1,1,1,complete
01-08-01-02-01-05,02-01-08-01-02-01-05,02-01-08-01-02-01-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-08-01-02-01-05.mp4,5,train,08,7,surprise,01,02,01,02-01-08-01-02-01-05,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-02-01-05.npy,5,2048,02-01-08-01-02-01-05,canonical_02,5,7,surprise,0.01356816738843918,0.007455956190824509,0.006046046037226915,0.012480770237743855,0.008641154319047929,0.014855961222201586,0.007534139510244131,0.9294178128242493,1,1,1,complete
01-08-01-02-02-05,02-01-08-01-02-02-05,02-01-08-01-02-02-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-08-01-02-02-05.mp4,5,train,08,7,surprise,01,02,02,02-01-08-01-02-02-05,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-02-02-05.npy,5,2048,02-01-08-01-02-02-05,canonical_02,5,7,surprise,0.019588206335902213,0.009737720899283885,0.011879345402121544,0.009373097866773605,0.012746552377939225,0.008247682731598616,0.010696497373282909,0.9177309036254883,1,1,1,complete
01-08-02-01-01-05,02-01-08-02-01-01-05,02-01-08-02-01-01-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-08-02-01-01-05.mp4,5,train,08,7,surprise,02,01,01,02-01-08-02-01-01-05,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-01-01-05.npy,5,2048,02-01-08-02-01-01-05,canonical_02,5,7,surprise,0.019592669606208802,0.009374492708593607,0.0077221162617206575,0.008632720448076725,0.01251945123076439,0.010218225792050362,0.009165693633258342,0.9227746605873108,1,1,1,complete
01-08-02-01-02-05,02-01-08-02-01-02-05,02-01-08-02-01-02-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-08-02-01-02-05.mp4,5,train,08,7,surprise,02,01,02,02-01-08-02-01-02-05,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-01-02-05.npy,5,2048,02-01-08-02-01-02-05,canonical_02,5,7,surprise,0.021018380671739577,0.009730060677975416,0.007278210297226906,0.007295777834951877,0.013722720555961132,0.013774029724299908,0.00937421852722764,0.917806613445282,1,1,1,complete
01-08-02-02-01-05,02-01-08-02-02-01-05,02-01-08-02-02-01-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-08-02-02-01-05.mp4,5,train,08,7,surprise,02,02,01,02-01-08-02-02-01-05,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-02-01-05.npy,5,2048,02-01-08-02-02-01-05,canonical_02,5,7,surprise,0.018890752643346786,0.0100990055128932,0.007442305516451597,0.006647324562072754,0.009262909647077322,0.008059095963835717,0.010946757532656193,0.9286518812179565,1,1,1,complete
01-08-02-02-02-05,02-01-08-02-02-02-05,02-01-08-02-02-02-05,data/raw/ravdess/video_speech/Video_Speech_Actor_05/Actor_05/02-01-08-02-02-02-05.mp4,5,train,08,7,surprise,02,02,02,02-01-08-02-02-02-05,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-02-02-05.npy,5,2048,02-01-08-02-02-02-05,canonical_02,5,7,surprise,0.020331903547048568,0.010524155013263226,0.00807416271418333,0.00802874779328704,0.01194547936320305,0.009599196258932352,0.009967972338199616,0.9215283393859863,1,1,1,complete
01-01-01-01-01-06,02-01-01-01-01-01-06,02-01-01-01-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-01-01-01-01-06.mp4,6,train,01,0,neutral,01,01,01,02-01-01-01-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-01-01-06.npy,5,2048,02-01-01-01-01-01-06,canonical_02,5,0,neutral,0.9540955662727356,0.0048084387090057135,0.006495750695466995,0.008209091611206532,0.005125639401376248,0.006162942014634609,0.0073485996574163435,0.00775397215038538,1,1,1,complete
01-01-01-01-02-06,02-01-01-01-01-02-06,02-01-01-01-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-01-01-01-02-06.mp4,6,train,01,0,neutral,01,01,02,02-01-01-01-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-01-02-06.npy,5,2048,02-01-01-01-01-02-06,canonical_02,5,0,neutral,0.9518845438957214,0.0063408022746443745,0.007507183961570263,0.006870955415070057,0.004847188293933868,0.006666931323707104,0.007160274405032396,0.008722078893333674,1,1,1,complete
01-01-01-02-01-06,02-01-01-01-02-01-06,02-01-01-01-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-01-01-02-01-06.mp4,6,train,01,0,neutral,01,02,01,02-01-01-01-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-02-01-06.npy,5,2048,02-01-01-01-02-01-06,canonical_02,5,0,neutral,0.9625179409980774,0.003508989652618766,0.005122472252696753,0.007013749983161688,0.005118143185973168,0.00452557448297739,0.006063196342438459,0.006129960995167494,1,1,1,complete
01-01-01-02-02-06,02-01-01-01-02-02-06,02-01-01-01-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-01-01-02-02-06.mp4,6,train,01,0,neutral,01,02,02,02-01-01-01-02-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-02-02-06.npy,5,2048,02-01-01-01-02-02-06,canonical_02,5,0,neutral,0.9561537384986878,0.004804421542212367,0.006474627461284399,0.006337995734065771,0.005292399739846587,0.005542944557964802,0.00605015093460679,0.009343733359128237,1,1,1,complete
01-02-01-01-01-06,02-01-02-01-01-01-06,02-01-02-01-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-02-01-01-01-06.mp4,6,train,02,1,calm,01,01,01,02-01-02-01-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-01-01-06.npy,5,2048,02-01-02-01-01-01-06,canonical_02,5,1,calm,0.02891647517681122,0.8753112435340882,0.014732922054827213,0.01658809445798397,0.014438946172595024,0.016694862954318525,0.015947434306144714,0.01737003866583109,1,1,1,complete
01-02-01-01-02-06,02-01-02-01-01-02-06,02-01-02-01-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-02-01-01-02-06.mp4,6,train,02,1,calm,01,01,02,02-01-02-01-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-01-02-06.npy,5,2048,02-01-02-01-01-02-06,canonical_02,5,1,calm,0.028660451248288154,0.8769692182540894,0.014340976998209954,0.016108332201838493,0.011408401094377041,0.01862062718719244,0.01567804329097271,0.01821395829319954,1,1,1,complete
01-02-01-02-01-06,02-01-02-01-02-01-06,02-01-02-01-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-02-01-02-01-06.mp4,6,train,02,1,calm,01,02,01,02-01-02-01-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-02-01-06.npy,5,2048,02-01-02-01-02-01-06,canonical_02,5,1,calm,0.028098740428686143,0.8747332930564881,0.014712021872401237,0.016252627596259117,0.015712509863078594,0.015705230459570885,0.016723471321165563,0.01806205827742815,1,1,1,complete
01-02-01-02-02-06,02-01-02-01-02-02-06,02-01-02-01-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-02-01-02-02-06.mp4,6,train,02,1,calm,01,02,02,02-01-02-01-02-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-02-02-06.npy,5,2048,02-01-02-01-02-02-06,canonical_02,5,1,calm,0.022852364741265774,0.8945632338523865,0.016125036124140023,0.010758175887167454,0.01378454603254795,0.012690708413720131,0.011854940839111806,0.017370954714715482,1,1,1,complete
01-02-02-01-01-06,02-01-02-02-01-01-06,02-01-02-02-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-02-02-01-01-06.mp4,6,train,02,1,calm,02,01,01,02-01-02-02-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-01-01-06.npy,5,2048,02-01-02-02-01-01-06,canonical_02,5,1,calm,0.025961700081825256,0.8901192665100097,0.013134462386369705,0.0130635941401124,0.012362677976489067,0.016521842777729036,0.013559765741229057,0.015276670083403587,1,1,1,complete
01-02-02-01-02-06,02-01-02-02-01-02-06,02-01-02-02-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-02-02-01-02-06.mp4,6,train,02,1,calm,02,01,02,02-01-02-02-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-01-02-06.npy,5,2048,02-01-02-02-01-02-06,canonical_02,5,1,calm,0.028166144713759424,0.8991732239723206,0.01221591280773282,0.01118005570024252,0.009869469236582518,0.012419695034623146,0.012614048831164838,0.014361443184316158,1,1,1,complete
01-02-02-02-01-06,02-01-02-02-02-01-06,02-01-02-02-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-02-02-02-01-06.mp4,6,train,02,1,calm,02,02,01,02-01-02-02-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-02-01-06.npy,5,2048,02-01-02-02-02-01-06,canonical_02,5,1,calm,0.02740465700626373,0.8849332571029663,0.013277941197156907,0.015165730379521847,0.012525958754122258,0.014245490171015262,0.015192811004817485,0.017254165001213552,1,1,1,complete
01-02-02-02-02-06,02-01-02-02-02-02-06,02-01-02-02-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-02-02-02-02-06.mp4,6,train,02,1,calm,02,02,02,02-01-02-02-02-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-02-02-06.npy,5,2048,02-01-02-02-02-02-06,canonical_02,5,1,calm,0.026696605235338212,0.883110785484314,0.013095343858003617,0.016624823957681657,0.012879437953233718,0.01567655522376299,0.017705309391021728,0.014211154356598855,1,1,1,complete
01-03-01-01-01-06,02-01-03-01-01-01-06,02-01-03-01-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-01-01-01-06.mp4,6,train,03,2,happy,01,01,01,02-01-03-01-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-01-01-06.npy,5,2048,02-01-03-01-01-01-06,canonical_02,5,2,happy,0.021418609097599982,0.01914309896528721,0.8996286273002625,0.011673311144113541,0.014523296989500523,0.012072953023016452,0.010832944698631764,0.010707174241542817,1,1,1,complete
01-03-01-01-02-06,02-01-03-01-01-02-06,02-01-03-01-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-01-01-02-06.mp4,6,train,03,2,happy,01,01,02,02-01-03-01-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-01-02-06.npy,5,2048,02-01-03-01-01-02-06,canonical_02,5,2,happy,0.02200411632657051,0.013189535215497017,0.9132413387298584,0.01035202220082283,0.00982331708073616,0.01050592064857483,0.009666676074266434,0.011217068508267402,1,1,1,complete
01-03-01-02-01-06,02-01-03-01-02-01-06,02-01-03-01-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-01-02-01-06.mp4,6,train,03,2,happy,01,02,01,02-01-03-01-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-02-01-06.npy,5,2048,02-01-03-01-02-01-06,canonical_02,5,2,happy,0.02650972604751587,0.01751466542482376,0.8912532329559326,0.014043997973203659,0.011692978627979755,0.012773161754012108,0.012178782373666763,0.014033424854278564,1,1,1,complete
01-03-01-02-02-06,02-01-03-01-02-02-06,02-01-03-01-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-01-02-02-06.mp4,6,train,03,2,happy,01,02,02,02-01-03-01-02-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-02-02-06.npy,5,2048,02-01-03-01-02-02-06,canonical_02,5,2,happy,0.022348980605602264,0.017700488306581975,0.9066853761672974,0.0112028107047081,0.010571748763322831,0.009870676696300507,0.010721155814826489,0.010898750089108945,1,1,1,complete
01-03-02-01-01-06,02-01-03-02-01-01-06,02-01-03-02-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-02-01-01-06.mp4,6,train,03,2,happy,02,01,01,02-01-03-02-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-01-01-06.npy,5,2048,02-01-03-02-01-01-06,canonical_02,5,2,happy,0.0232443667948246,0.012613161653280257,0.9049561858177185,0.0107107138261199,0.011941434629261494,0.012948751635849475,0.010705195181071759,0.012880198284983635,1,1,1,complete
01-03-02-01-02-06,02-01-03-02-01-02-06,02-01-03-02-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-02-01-02-06.mp4,6,train,03,2,happy,02,01,02,02-01-03-02-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-01-02-06.npy,5,2048,02-01-03-02-01-02-06,canonical_02,5,2,happy,0.022182798758149148,0.013275352865457534,0.8973350644111633,0.011806607991456986,0.017582696676254273,0.013837089389562606,0.011689702421426773,0.012290706299245358,1,1,1,complete
01-03-02-02-01-06,02-01-03-02-02-01-06,02-01-03-02-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-02-02-01-06.mp4,6,train,03,2,happy,02,02,01,02-01-03-02-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-01-06.npy,5,2048,02-01-03-02-02-01-06,canonical_02,5,2,happy,0.019608352705836295,0.01217456664890051,0.912327790260315,0.010810690000653267,0.013145963661372662,0.011248746514320373,0.010996116138994694,0.00968780629336834,1,1,1,complete
01-03-02-02-02-06,02-01-03-02-02-02-06,02-01-03-02-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-03-02-02-02-06.mp4,6,train,03,2,happy,02,02,02,02-01-03-02-02-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-06.npy,5,2048,02-01-03-02-02-02-06,canonical_02,5,2,happy,0.024466784298419954,0.016549282893538474,0.8965950608253479,0.01177479662001133,0.012404264137148856,0.013556943275034428,0.011659464053809642,0.012993432767689227,1,1,1,complete
01-04-01-01-01-06,02-01-04-01-01-01-06,02-01-04-01-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-01-01-01-06.mp4,6,train,04,3,sad,01,01,01,02-01-04-01-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-06.npy,5,2048,02-01-04-01-01-01-06,canonical_02,5,3,sad,0.02842257618904114,0.008961716201156378,0.011520147696137429,0.9126484751701355,0.0075311786495149136,0.009947081841528416,0.011085387971252202,0.00988345518708229,1,1,1,complete
01-04-01-01-02-06,02-01-04-01-01-02-06,02-01-04-01-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-01-01-02-06.mp4,6,train,04,3,sad,01,01,02,02-01-04-01-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-02-06.npy,5,2048,02-01-04-01-01-02-06,canonical_02,5,3,sad,0.024928205460309983,0.007601624820381403,0.00940132448449731,0.9068160891532898,0.00624214606359601,0.023020212911069392,0.010044489987194538,0.011945931240916252,1,1,1,complete
01-04-01-02-01-06,02-01-04-01-02-01-06,02-01-04-01-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-01-02-01-06.mp4,6,train,04,3,sad,01,02,01,02-01-04-01-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-02-01-06.npy,5,2048,02-01-04-01-02-01-06,canonical_02,5,3,sad,0.019527291133999824,0.008050286397337913,0.011068227421492337,0.9225268125534057,0.007724095974117518,0.011544459871947766,0.008842131216078996,0.010716656129807234,1,1,1,complete
01-04-01-02-02-06,02-01-04-01-02-02-06,02-01-04-01-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-01-02-02-06.mp4,6,train,04,3,sad,01,02,02,02-01-04-01-02-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-02-02-06.npy,5,2048,02-01-04-01-02-02-06,canonical_02,5,3,sad,0.02289673648774624,0.00929316971451044,0.009790273569524287,0.9230564713478089,0.007232139259576798,0.008140761218965054,0.010502079501748085,0.00908835856243968,1,1,1,complete
01-04-02-01-01-06,02-01-04-02-01-01-06,02-01-04-02-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-02-01-01-06.mp4,6,train,04,3,sad,02,01,01,02-01-04-02-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-02-01-01-06.npy,5,2048,02-01-04-02-01-01-06,canonical_02,5,3,sad,0.021456203237175942,0.011755775660276413,0.011992746591567993,0.9086385369300842,0.010223758034408092,0.011409955564886332,0.014576590619981289,0.009946438670158386,1,1,1,complete
01-04-02-01-02-06,02-01-04-02-01-02-06,02-01-04-02-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-02-01-02-06.mp4,6,train,04,3,sad,02,01,02,02-01-04-02-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-02-01-02-06.npy,5,2048,02-01-04-02-01-02-06,canonical_02,5,3,sad,0.02211393602192402,0.014109604619443416,0.011546258628368378,0.9073359608650208,0.009582597110420466,0.00953162545338273,0.0151886235922575,0.010591379925608635,1,1,1,complete
01-04-02-02-01-06,02-01-04-02-02-01-06,02-01-04-02-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-02-02-01-06.mp4,6,train,04,3,sad,02,02,01,02-01-04-02-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-02-02-01-06.npy,5,2048,02-01-04-02-02-01-06,canonical_02,5,3,sad,0.019661099836230277,0.009632376581430435,0.011500126495957375,0.9120604753494262,0.010553999990224838,0.01333031989634037,0.015036378055810928,0.00822519538924098,1,1,1,complete
01-04-02-02-02-06,02-01-04-02-02-02-06,02-01-04-02-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-04-02-02-02-06.mp4,6,train,04,3,sad,02,02,02,02-01-04-02-02-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-02-02-02-06.npy,5,2048,02-01-04-02-02-02-06,canonical_02,5,3,sad,0.02198845036327839,0.015539400093257428,0.011673006787896156,0.8934753894805908,0.010416230652481318,0.014032093808054924,0.018744666129350662,0.014130748063325881,1,1,1,complete
01-05-01-01-01-06,02-01-05-01-01-01-06,02-01-05-01-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-05-01-01-01-06.mp4,6,train,05,4,angry,01,01,01,02-01-05-01-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-01-01-01-06.npy,5,2048,02-01-05-01-01-01-06,canonical_02,5,4,angry,0.021858979389071463,0.01084901038557291,0.009661000221967697,0.00888286679983139,0.9183471322059631,0.009243635274469853,0.01190269347280264,0.009254715498536825,1,1,1,complete
01-05-01-01-02-06,02-01-05-01-01-02-06,02-01-05-01-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-05-01-01-02-06.mp4,6,train,05,4,angry,01,01,02,02-01-05-01-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-01-01-02-06.npy,5,2048,02-01-05-01-01-02-06,canonical_02,5,4,angry,0.13211909495294094,0.010855763964354993,0.011203688755631446,0.010741007793694735,0.7822255432605744,0.010436185169965029,0.011853630188852549,0.030565130710601806,1,1,1,complete
01-05-01-02-01-06,02-01-05-01-02-01-06,02-01-05-01-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-05-01-02-01-06.mp4,6,train,05,4,angry,01,02,01,02-01-05-01-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-01-02-01-06.npy,5,2048,02-01-05-01-02-01-06,canonical_02,5,4,angry,0.026585029810667037,0.015498468093574047,0.01038561793975532,0.011206581909209489,0.884115743637085,0.02362756049260497,0.01042110649868846,0.018159909639507532,1,1,1,complete
01-05-01-02-02-06,02-01-05-01-02-02-06,02-01-05-01-02-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-05-01-02-02-06.mp4,6,train,05,4,angry,01,02,02,02-01-05-01-02-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-01-02-02-06.npy,5,2048,02-01-05-01-02-02-06,canonical_02,5,4,angry,0.023220789059996604,0.010769593715667724,0.009954403806477784,0.008617804665118457,0.9170865774154663,0.009811787959188223,0.010927679389715195,0.009611342195421457,1,1,1,complete
01-05-02-01-01-06,02-01-05-02-01-01-06,02-01-05-02-01-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-05-02-01-01-06.mp4,6,train,05,4,angry,02,01,01,02-01-05-02-01-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-02-01-01-06.npy,5,2048,02-01-05-02-01-01-06,canonical_02,5,4,angry,0.019560645520687103,0.01128297634422779,0.009839049447327853,0.00897322166711092,0.9205329060554505,0.011508425883948802,0.010085910372436047,0.008216818515211343,1,1,1,complete
01-05-02-01-02-06,02-01-05-02-01-02-06,02-01-05-02-01-02-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-05-02-01-02-06.mp4,6,train,05,4,angry,02,01,02,02-01-05-02-01-02-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-02-01-02-06.npy,5,2048,02-01-05-02-01-02-06,canonical_02,5,4,angry,0.024100931361317635,0.012429069355130195,0.01161328013986349,0.00938130021095276,0.9086587190628052,0.011406968347728252,0.011468730308115483,0.010941008385270835,1,1,1,complete
01-05-02-02-01-06,02-01-05-02-02-01-06,02-01-05-02-02-01-06,data/raw/ravdess/video_speech/Video_Speech_Actor_06/Actor_06/02-01-05-02-02-01-06.mp4,6,train,05,4,angry,02,02,01,02-01-05-02-02-01-06,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-02-02-01-06.npy,5,2048,02-01-05-02-02-01-06,canonical_02,5,4,angry,0.02133547067642212,0.012583015114068985,0.011739351786673069,0.009697362966835498,0.9107545375823974,0.009282972756773233,0.014876051433384418,0.009731260687112808,1,1,1,complete
