av_key,sample_id,stem,wav_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,embedding_path,embedding_dim
2_66,audio_2_16,audio_2_16,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_16.wav,2,train,02,1,calm,01,01,01,4,angry,0.093487,0.11768,0.109536,0.151227,0.17558,0.13858,0.136796,0.077115,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_16.npy,96
2_67,audio_2_17,audio_2_17,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_17.wav,2,train,03,2,happy,01,01,01,4,angry,0.101687,0.121975,0.112967,0.160993,0.16313,0.143743,0.124255,0.071249,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_17.npy,96
2_68,audio_2_18,audio_2_18,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_18.wav,2,train,05,4,angry,01,01,01,4,angry,0.091113,0.111696,0.110115,0.152362,0.180319,0.133656,0.143249,0.07749,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_18.npy,96
2_69,audio_2_19,audio_2_19,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_19.wav,2,train,01,0,neutral,01,01,01,4,angry,0.089127,0.121281,0.119005,0.122703,0.188659,0.129145,0.149108,0.080972,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_19.npy,96
2_70,audio_2_20,audio_2_20,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_20.wav,2,train,01,0,neutral,01,01,01,4,angry,0.096325,0.115629,0.101049,0.159346,0.17671,0.137189,0.138409,0.075343,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_20.npy,96
2_71,audio_2_21,audio_2_21,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_21.wav,2,train,01,0,neutral,01,01,01,4,angry,0.09171,0.110508,0.102475,0.154762,0.190296,0.132602,0.139699,0.077947,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_21.npy,96
2_72,audio_2_22,audio_2_22,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_22.wav,2,train,01,0,neutral,01,01,01,4,angry,0.092275,0.123466,0.102079,0.137874,0.201922,0.122018,0.141213,0.079153,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_22.npy,96
2_73,audio_2_23,audio_2_23,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_23.wav,2,train,05,4,angry,01,01,01,6,disgust,0.098882,0.109966,0.111357,0.148889,0.147342,0.144537,0.157602,0.081424,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_23.npy,96
2_74,audio_2_24,audio_2_24,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_24.wav,2,train,01,0,neutral,01,01,01,4,angry,0.094933,0.130407,0.105919,0.14882,0.166569,0.161098,0.121321,0.070933,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_24.npy,96
2_75,audio_2_25,audio_2_25,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_25.wav,2,train,02,1,calm,01,01,01,4,angry,0.097203,0.10766,0.102023,0.154216,0.178526,0.139356,0.144752,0.076264,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_25.npy,96
2_76,audio_2_26,audio_2_26,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_26.wav,2,train,05,4,angry,01,01,01,4,angry,0.105976,0.112054,0.111674,0.155025,0.156949,0.148024,0.139889,0.070409,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_26.npy,96
2_77,audio_2_27,audio_2_27,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_27.wav,2,train,03,2,happy,01,01,01,4,angry,0.103818,0.138562,0.10236,0.138477,0.167163,0.160287,0.120283,0.069049,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_27.npy,96
2_78,audio_2_28,audio_2_28,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_28.wav,2,train,01,0,neutral,01,01,01,5,fearful,0.09746,0.123814,0.120256,0.151653,0.150075,0.167672,0.121734,0.067337,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_28.npy,96
2_79,audio_2_29,audio_2_29,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_29.wav,2,train,01,0,neutral,01,01,01,4,angry,0.103039,0.112815,0.107327,0.14947,0.190953,0.127985,0.131417,0.076995,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_29.npy,96
2_80,audio_2_30,audio_2_30,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_30.wav,2,train,01,0,neutral,01,01,01,4,angry,0.100245,0.120496,0.106602,0.155015,0.168545,0.138985,0.134505,0.075607,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_30.npy,96
2_81,audio_2_31,audio_2_31,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_31.wav,2,train,03,2,happy,01,01,01,5,fearful,0.093807,0.122678,0.119202,0.129814,0.14773,0.171389,0.136922,0.078457,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_31.npy,96
2_82,audio_2_32,audio_2_32,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_32.wav,2,train,01,0,neutral,01,01,01,5,fearful,0.102505,0.132153,0.113505,0.117219,0.165911,0.168557,0.122726,0.077424,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_32.npy,96
2_83,audio_2_33,audio_2_33,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_33.wav,2,train,03,2,happy,01,01,01,4,angry,0.102035,0.129168,0.101386,0.141689,0.176136,0.15235,0.124324,0.072912,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_33.npy,96
2_84,audio_2_34,audio_2_34,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_34.wav,2,train,05,4,angry,01,01,01,4,angry,0.101624,0.114886,0.10718,0.136411,0.163098,0.149162,0.1538,0.073839,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_34.npy,96
2_85,audio_2_35,audio_2_35,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_35.wav,2,train,03,2,happy,01,01,01,5,fearful,0.103955,0.126588,0.118079,0.131044,0.134173,0.197084,0.119467,0.069611,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_35.npy,96
2_86,audio_2_36,audio_2_36,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_36.wav,2,train,01,0,neutral,01,01,01,5,fearful,0.105537,0.115295,0.11835,0.131024,0.160138,0.166893,0.127358,0.075406,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_36.npy,96
2_87,audio_2_37,audio_2_37,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_37.wav,2,train,05,4,angry,01,01,01,5,fearful,0.100955,0.130465,0.119496,0.135383,0.140919,0.176507,0.127968,0.068308,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_37.npy,96
2_88,audio_2_38,audio_2_38,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_38.wav,2,train,01,0,neutral,01,01,01,4,angry,0.099506,0.112802,0.103396,0.136997,0.181625,0.153369,0.138495,0.073809,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_38.npy,96
2_89,audio_2_39,audio_2_39,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_39.wav,2,train,05,4,angry,01,01,01,3,sad,0.100665,0.104117,0.127248,0.159237,0.141308,0.156888,0.133744,0.076794,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_39.npy,96
2_90,audio_2_40,audio_2_40,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_40.wav,2,train,01,0,neutral,01,01,01,5,fearful,0.098518,0.106465,0.115211,0.132106,0.15275,0.160762,0.155727,0.078461,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_40.npy,96
2_91,audio_2_41,audio_2_41,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_41.wav,2,train,03,2,happy,01,01,01,4,angry,0.103048,0.1097,0.123988,0.137724,0.170199,0.143711,0.139772,0.071858,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_41.npy,96
2_92,audio_2_42,audio_2_42,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_42.wav,2,train,05,4,angry,01,01,01,4,angry,0.100169,0.104092,0.111895,0.160014,0.178457,0.126007,0.137166,0.082199,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_42.npy,96
2_93,audio_2_43,audio_2_43,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_43.wav,2,train,05,4,angry,01,01,01,4,angry,0.100462,0.112834,0.10937,0.166921,0.172453,0.138572,0.127961,0.071427,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_43.npy,96
2_94,audio_2_44,audio_2_44,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_44.wav,2,train,03,2,happy,01,01,01,5,fearful,0.097554,0.132375,0.113697,0.137611,0.15021,0.165436,0.131838,0.071279,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_44.npy,96
2_95,audio_2_45,audio_2_45,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_45.wav,2,train,01,0,neutral,01,01,01,3,sad,0.095174,0.116202,0.113673,0.15851,0.156513,0.13844,0.149006,0.072483,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_45.npy,96
2_96,audio_2_46,audio_2_46,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_46.wav,2,train,03,2,happy,01,01,01,4,angry,0.098962,0.124469,0.117348,0.14203,0.154362,0.151252,0.136111,0.075467,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_46.npy,96
2_97,audio_2_47,audio_2_47,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_47.wav,2,train,01,0,neutral,01,01,01,4,angry,0.097515,0.110325,0.111992,0.164006,0.180606,0.127898,0.134706,0.072951,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_47.npy,96
2_98,audio_2_48,audio_2_48,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_48.wav,2,train,03,2,happy,01,01,01,4,angry,0.096683,0.110542,0.119618,0.155837,0.161425,0.134288,0.146935,0.074671,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_48.npy,96
2_99,audio_2_49,audio_2_49,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_49.wav,2,train,01,0,neutral,01,01,01,4,angry,0.095046,0.113706,0.109202,0.148186,0.166751,0.137682,0.153091,0.076336,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_49.npy,96
2_100,audio_2_50,audio_2_50,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_50.wav,2,train,03,2,happy,01,01,01,6,disgust,0.098645,0.109766,0.122891,0.149351,0.141541,0.140014,0.161143,0.076649,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_50.npy,96
