av_key,split,actor_id,label_id,label_name,emotion_code,intensity_code,statement_code,repetition_code,audio_sample_id,audio_wav_path,audio_pred_id,audio_pred_name,audio_embedding_path,audio_embedding_dim,video_sample_id,video_path,video_pred_id,video_pred_name,video_sequence_path,video_sequence_num_frames,video_sequence_feature_dim,video_sequence_source,video_prediction_source,audio_prob_neutral,audio_prob_calm,audio_prob_happy,audio_prob_sad,audio_prob_angry,audio_prob_fearful,audio_prob_disgust,audio_prob_surprise,video_prob_neutral,video_prob_calm,video_prob_happy,video_prob_sad,video_prob_angry,video_prob_fearful,video_prob_disgust,video_prob_surprise
1_39,train,1,6,disgust,07,01,01,01,audio_1_39,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_39.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_39.npy,96,video_1_39,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_39.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_39.npy,5,2048,custom_inference,custom_inference,0.099165,0.140042,0.111862,0.112625,0.192057,0.096594,0.166021,0.081634,0.7508227229118347,0.030676472932100296,0.03744857758283615,0.018273476511240005,0.08906276524066925,0.0073058633133769035,0.021730033680796623,0.044680070132017136
1_4,train,1,4,angry,05,01,01,01,audio_1_04,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_04.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_04.npy,96,video_1_04,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_04.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_04.npy,5,2048,custom_inference,custom_inference,0.095564,0.11254,0.122552,0.121906,0.186834,0.099363,0.175924,0.085317,0.4895086884498596,0.039336398243904114,0.06938232481479645,0.0771782398223877,0.16862860321998596,0.01735709048807621,0.04330114647746086,0.09530746191740036
1_40,train,1,6,disgust,07,01,01,01,audio_1_40,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_40.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_40.npy,96,video_1_40,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_40.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_40.npy,5,2048,custom_inference,custom_inference,0.098725,0.162439,0.1258,0.119181,0.18176,0.100875,0.139132,0.072088,0.45548468828201294,0.05244426056742668,0.06589159369468689,0.027734985575079918,0.2872539162635803,0.010703261010348797,0.025135695934295654,0.0753515362739563
1_41,train,1,0,neutral,01,01,01,01,audio_1_41,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_41.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_41.npy,96,video_1_41,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_41.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_41.npy,5,2048,custom_inference,custom_inference,0.097868,0.163773,0.129157,0.111771,0.180106,0.109978,0.136198,0.071149,0.5603235363960266,0.02739058993756771,0.03778938204050064,0.018873874098062515,0.29429417848587036,0.006330737378448248,0.016557414084672928,0.0384402759373188
1_42,train,1,3,sad,04,01,01,01,audio_1_42,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_42.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_42.npy,96,video_1_42,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_42.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_42.npy,5,2048,custom_inference,custom_inference,0.096427,0.153886,0.126399,0.108337,0.184657,0.105213,0.149973,0.075109,0.4795987606048584,0.05587654560804367,0.05318238586187363,0.02385290525853634,0.30695757269859314,0.008611093275249004,0.021819639950990677,0.05010110139846802
1_43,train,1,4,angry,05,01,01,01,audio_1_43,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_43.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_43.npy,96,video_1_43,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_43.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_43.npy,5,2048,custom_inference,custom_inference,0.094906,0.161537,0.124179,0.10542,0.18785,0.106991,0.14181,0.077308,0.8270853757858276,0.01675436459481716,0.026819515973329544,0.0162370465695858,0.06352294981479645,0.0056797778233885765,0.016323860734701157,0.02757718227803707
1_44,train,1,7,surprise,08,01,01,01,audio_1_44,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_44.wav,1,calm,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_44.npy,96,video_1_44,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_44.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_44.npy,5,2048,custom_inference,custom_inference,0.09688,0.181947,0.126845,0.100734,0.181695,0.103512,0.130168,0.078219,0.7235755920410156,0.0297662615776062,0.033295996487140656,0.021594304591417313,0.1424298733472824,0.005957993678748608,0.01589844934642315,0.027481580153107643
1_45,train,1,1,calm,02,01,01,01,audio_1_45,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_45.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_45.npy,96,video_1_45,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_45.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_45.npy,5,2048,custom_inference,custom_inference,0.095372,0.14449,0.113932,0.114299,0.193,0.100223,0.158355,0.08033,0.7385896444320679,0.03210681304335594,0.030258651822805405,0.02440687268972397,0.09217460453510284,0.007038496434688568,0.020572416484355927,0.054852455854415894
1_46,train,1,6,disgust,07,01,01,01,audio_1_46,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_46.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_46.npy,96,video_1_46,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_46.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_46.npy,5,2048,custom_inference,custom_inference,0.099374,0.153282,0.114427,0.105464,0.199665,0.095013,0.149968,0.082807,0.8169573545455933,0.02701474167406559,0.030971262603998184,0.01695701666176319,0.046637434512376785,0.005516920238733292,0.019262278452515602,0.03668300434947014
1_47,train,1,2,happy,03,01,01,01,audio_1_47,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_47.wav,1,calm,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_47.npy,96,video_1_47,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_47.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_47.npy,5,2048,custom_inference,custom_inference,0.10098,0.188596,0.117944,0.107748,0.175013,0.110541,0.123618,0.07556,0.7654983401298523,0.03701432794332504,0.029009774327278137,0.02017456851899624,0.07567546516656876,0.006765951402485371,0.02035490982234478,0.04550667852163315
1_48,train,1,0,neutral,01,01,01,01,audio_1_48,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_48.wav,1,calm,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_48.npy,96,video_1_48,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_48.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_48.npy,5,2048,custom_inference,custom_inference,0.091287,0.176686,0.13054,0.109424,0.166877,0.122152,0.12874,0.074295,0.7393180727958679,0.03310920670628548,0.03419627994298935,0.0187264122068882,0.09466413408517838,0.007302597165107727,0.020832017064094543,0.05185135081410408
1_49,train,1,3,sad,04,01,01,01,audio_1_49,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_49.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_49.npy,96,video_1_49,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_49.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_49.npy,5,2048,custom_inference,custom_inference,0.100236,0.166954,0.121566,0.104894,0.190828,0.109147,0.133297,0.073078,0.7472590804100037,0.028984421864151955,0.030262401327490807,0.016395987942814827,0.11593179404735565,0.005959370173513889,0.018521705642342567,0.03668522089719772
1_5,train,1,0,neutral,01,01,01,01,audio_1_05,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_05.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_05.npy,96,video_1_05,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_05.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_05.npy,5,2048,custom_inference,custom_inference,0.094552,0.154759,0.132251,0.121244,0.173514,0.115147,0.137481,0.071053,0.4786955714225769,0.04591862112283707,0.06400184333324432,0.06447754800319672,0.1950831562280655,0.022025158628821373,0.05163102224469185,0.07816711813211441
1_50,train,1,0,neutral,01,01,01,01,audio_1_50,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_50.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_50.npy,96,video_1_50,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_50.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_50.npy,5,2048,custom_inference,custom_inference,0.097115,0.154023,0.11413,0.122949,0.182341,0.11422,0.141133,0.074088,0.6855542063713074,0.05316542461514473,0.03528859466314316,0.020583167672157288,0.14127865433692932,0.007364937104284763,0.020799975842237473,0.035964950919151306
1_6,train,1,1,calm,02,01,01,01,audio_1_06,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_06.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_06.npy,96,video_1_06,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_06.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_06.npy,5,2048,custom_inference,custom_inference,0.091731,0.13752,0.134066,0.117868,0.183143,0.106397,0.153288,0.075988,0.3212149739265442,0.05653061345219612,0.08053512871265411,0.11670675128698349,0.2516110837459564,0.02507879212498665,0.0759185180068016,0.0724041610956192
1_7,train,1,3,sad,04,01,01,01,audio_1_07,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_07.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_07.npy,96,video_1_07,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_07.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_07.npy,5,2048,custom_inference,custom_inference,0.101084,0.137255,0.119375,0.121525,0.170505,0.121167,0.157219,0.07187,0.4065163731575012,0.05408904701471329,0.06872745603322983,0.07234357297420502,0.23293423652648926,0.026236364617943764,0.060977041721343994,0.0781758576631546
1_8,train,1,5,fearful,06,01,01,01,audio_1_08,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_08.wav,6,disgust,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_08.npy,96,video_1_08,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_08.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_08.npy,5,2048,custom_inference,custom_inference,0.094747,0.12288,0.121155,0.115316,0.17621,0.108271,0.179664,0.081757,0.46952810883522034,0.04051097109913826,0.06310661137104034,0.05147872492671013,0.23910364508628845,0.022356847301125526,0.04509616643190384,0.06881889700889587
1_9,train,1,4,angry,05,01,01,01,audio_1_09,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_1_09.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_1_09.npy,96,video_1_09,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_1_09.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_1_09.npy,5,2048,custom_inference,custom_inference,0.096803,0.151964,0.135558,0.116229,0.17688,0.100987,0.143661,0.077918,0.46551409363746643,0.04329565539956093,0.07272633910179138,0.07751917093992233,0.171573206782341,0.01970740035176277,0.05829213187098503,0.09137199819087982
2_100,train,2,2,happy,03,01,01,01,audio_2_50,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_50.wav,6,disgust,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_50.npy,96,video_2_50,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_50.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_50.npy,5,2048,custom_inference,custom_inference,0.098645,0.109766,0.122891,0.149351,0.141541,0.140014,0.161143,0.076649,0.43447819352149963,0.23559406399726868,0.04831300303339958,0.06231926009058952,0.1089385524392128,0.0149155855178833,0.044995732605457306,0.050445664674043655
2_51,train,2,4,angry,05,01,01,01,audio_2_01,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_01.wav,3,sad,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_01.npy,96,video_2_01,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_01.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_01.npy,5,2048,custom_inference,custom_inference,0.098566,0.099939,0.117397,0.176077,0.127848,0.152112,0.153101,0.07496,0.30888399481773376,0.24818916618824005,0.06463874876499176,0.045507125556468964,0.17738638818264008,0.016321521252393723,0.042828042060136795,0.09624500572681427
2_52,train,2,7,surprise,08,01,01,01,audio_2_02,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_02.wav,3,sad,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_02.npy,96,video_2_02,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_02.mp4,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_02.npy,5,2048,custom_inference,custom_inference,0.097894,0.0959,0.122901,0.178608,0.120917,0.138784,0.157619,0.087377,0.22494371235370636,0.2552885413169861,0.0623248927295208,0.037508897483348846,0.26872390508651733,0.0156623013317585,0.045004673302173615,0.09054312855005264
2_53,train,2,0,neutral,01,01,01,01,audio_2_03,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_03.wav,3,sad,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_03.npy,96,video_2_03,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_03.mp4,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_03.npy,5,2048,custom_inference,custom_inference,0.102719,0.111456,0.119605,0.160499,0.15899,0.120689,0.150308,0.075734,0.1966126710176468,0.19780565798282623,0.06648416072130203,0.03903933987021446,0.3578290343284607,0.0143388407304883,0.038822371512651443,0.08906792104244232
2_54,train,2,4,angry,05,01,01,01,audio_2_04,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_04.wav,3,sad,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_04.npy,96,video_2_04,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_04.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_04.npy,5,2048,custom_inference,custom_inference,0.09803,0.093307,0.109368,0.187411,0.120738,0.14583,0.155806,0.089509,0.2829377055168152,0.24277985095977783,0.06186556816101074,0.03829977661371231,0.21318814158439636,0.013609593734145164,0.03570147231221199,0.11161794513463974
2_55,train,2,2,happy,03,01,01,01,audio_2_05,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_05.wav,3,sad,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_05.npy,96,video_2_05,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_05.mp4,1,calm,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_05.npy,5,2048,custom_inference,custom_inference,0.104712,0.088366,0.110953,0.190262,0.132233,0.125765,0.15961,0.088099,0.27065104246139526,0.29975825548171997,0.054989177733659744,0.0570797398686409,0.14808568358421326,0.015360015444457531,0.05349647253751755,0.1005796566605568
2_56,train,2,2,happy,03,01,01,01,audio_2_06,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_06.wav,3,sad,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_06.npy,96,video_2_06,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_06.mp4,1,calm,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_06.npy,5,2048,custom_inference,custom_inference,0.099288,0.083355,0.103045,0.189037,0.141849,0.124019,0.162448,0.096958,0.26006636023521423,0.3192579746246338,0.05266314744949341,0.047261860221624374,0.1807655245065689,0.01666782982647419,0.04614930599927902,0.07716794312000275
2_57,train,2,2,happy,03,01,01,01,audio_2_07,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_07.wav,5,fearful,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_07.npy,96,video_2_07,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_07.mp4,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_07.npy,5,2048,custom_inference,custom_inference,0.098182,0.093355,0.108516,0.163062,0.130944,0.174468,0.146439,0.085034,0.1722133457660675,0.28529614210128784,0.05062863975763321,0.04852025583386421,0.3190911114215851,0.014512566849589348,0.04703038930892944,0.06270754337310791
2_58,train,2,6,disgust,07,01,01,01,audio_2_08,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_08.wav,3,sad,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_08.npy,96,video_2_08,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_08.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_08.npy,5,2048,custom_inference,custom_inference,0.092866,0.097603,0.115713,0.169985,0.147753,0.126458,0.161968,0.087655,0.4549683928489685,0.21069760620594025,0.05167265981435776,0.04326275736093521,0.12349037826061249,0.013581633567810059,0.04299117997288704,0.059335410594940186
2_59,train,2,4,angry,05,01,01,01,audio_2_09,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_09.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_09.npy,96,video_2_09,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_09.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_09.npy,5,2048,custom_inference,custom_inference,0.10283,0.098555,0.100411,0.167961,0.182197,0.10887,0.151108,0.088067,0.2981846332550049,0.19319847226142883,0.06590823829174042,0.0419110432267189,0.26866939663887024,0.0167540255934,0.04129433631896973,0.07407989352941513
2_60,train,2,3,sad,04,01,01,01,audio_2_10,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_10.wav,3,sad,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_10.npy,96,video_2_10,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_10.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_10.npy,5,2048,custom_inference,custom_inference,0.113708,0.084285,0.08245,0.193497,0.129168,0.136872,0.14082,0.1192,0.35817426443099976,0.28376075625419617,0.04228965565562248,0.039866115897893906,0.17111793160438538,0.011509524658322334,0.02926352061331272,0.06401822715997696
2_61,train,2,0,neutral,01,01,01,01,audio_2_11,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_11.wav,6,disgust,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_11.npy,96,video_2_11,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_11.mp4,0,neutral,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_11.npy,5,2048,custom_inference,custom_inference,0.108757,0.104416,0.120426,0.145001,0.15457,0.125403,0.158092,0.083335,0.4742935299873352,0.1593570113182068,0.0522010438144207,0.057041145861148834,0.1270754486322403,0.014361964538693428,0.04113566875457764,0.07453421503305435
2_62,train,2,3,sad,04,01,01,01,audio_2_12,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_12.wav,6,disgust,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_12.npy,96,video_2_12,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_12.mp4,1,calm,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_12.npy,5,2048,custom_inference,custom_inference,0.110513,0.10742,0.10805,0.148122,0.150387,0.118563,0.171262,0.085684,0.2794615626335144,0.3408973217010498,0.05583678558468819,0.03781117871403694,0.18926343321800232,0.01371817011386156,0.039185989648103714,0.04382551833987236
2_63,train,2,4,angry,05,01,01,01,audio_2_13,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/audio/audio_2_13.wav,4,angry,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/audio/embeddings_ecapa_custom/train/audio_2_13.npy,96,video_2_13,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/raw/custom/video/video_2_13.mp4,1,calm,C:/Users/User/OneDrive/桌面/Project_SystemA/ravdess_avfusion/data/processed/video/sequences_custom/video_2_13.npy,5,2048,custom_inference,custom_inference,0.099653,0.100001,0.106792,0.170119,0.174867,0.121836,0.145811,0.080921,0.3032539486885071,0.3630914092063904,0.04220237582921982,0.05123061686754227,0.12052072584629059,0.013165513053536415,0.04771978408098221,0.0588156059384346
